"from","to","weight","year"
"CZE","GBR",78.067954,2023
"CZE","GRC",6.055133,2023
"CZE","HKG",1.513783,2023
"CZE","HRV",3.351949,2023
"CZE","HUN",4.000712,2023
"CZE","IDN",0.648764,2023
"IRL","CZE",97.206498,2023
"IND","CZE",0.865019,2023
"CZE","ISL",0.108127,2023
"CZE","ITA",6.16326,2023
"CZE","JPN",0.540637,2023
"CZE","KOR",0.432509,2023
"CZE","LTU",1.405656,2023
"CZE","LUX",12.867156,2023
"CZE","LVA",0.973147,2023
"CZE","MAR",1.189401,2023
"CZE","MLT",0.324382,2023
"CZE","MEX",1.838165,2023
"CZE","MYS",3.351948,2023
"CZE","NGA",0.865019,2023
"NLD","CZE",54.279935,2023
"CZE","NOR",0.973146,2023
"CZE","NZL",0.216255,2023
"CZE","PHL",0.540637,2023
"CZE","POL",3.243821,2023
"CZE","PRT",0.432509,2023
"CZE","ROU",5.081986,2023
"CZE","RUS",0.216255,2023
"SWE","CZE",0.648764,2023
"CZE","SGP",2.811312,2023
"CZE","SVN",1.513783,2023
"CZE","SVK",7.028278,2023
"CZE","THA",3.784458,2023
"CZE","TUR",1.189401,2023
"CZE",NA,1.946292,2023
"CZE","USA",105.532304,2023
"CZE","URY",0.216255,2023
"CZE","VEN",0.324382,2023
"CZE","ZAF",1.513783,2023
"DEU","DNK",37.8,2023
"DEU","DNK",37.8,2023
"FIN","DEU",10.8,2023
"FIN","DEU",10.8,2023
"GBR","DEU",259.5,2023
"GBR","DEU",259.5,2023
"DEU","GRC",7.5,2023
"DEU","GRC",7.5,2023
"DEU","HRV",4.3,2023
"DEU","HRV",4.3,2023
"DEU","HUN",16.2,2023
"DEU","HUN",16.2,2023
"DEU","IRL",1106.1,2023
"DEU","IRL",1106.1,2023
"DEU","ITA",127.6,2023
"DEU","ITA",127.6,2023
"DEU","LTU",5.4,2023
"DEU","LTU",5.4,2023
"LUX","DEU",354.6,2023
"LUX","DEU",354.6,2023
"DEU","MAR",1.1,2023
"DEU","MAR",1.1,2023
"DEU","MLT",2.2,2023
"DEU","MLT",2.2,2023
"DEU","MYS",12.9,2023
"DEU","MYS",12.9,2023
"DEU","NLD",74.6,2023
"DEU","NLD",74.6,2023
"DEU","NOR",14,2023
"DEU","NOR",14,2023
"DEU","PRT",3.2,2023
"DEU","PRT",3.2,2023
"ROU","DEU",20.5,2023
"ROU","DEU",20.5,2023
"DEU",NA,1.1,2023
"DEU",NA,1.1,2023
"DEU","RUS",7.6,2023
"DEU","RUS",7.6,2023
"DEU","SWE",7.6,2023
"DEU","SWE",7.6,2023
"SGP","DEU",6.40000000000001,2023
"SGP","DEU",6.40000000000001,2023
"SVK","DEU",3.2,2023
"SVK","DEU",3.2,2023
"DEU","TUR",21.7,2023
"DEU","TUR",21.7,2023
"USA","DEU",708.2,2023
"USA","DEU",708.2,2023
"EST","DNK",2.162547,2023
"ESP","DNK",4.000712,2023
"FIN","DNK",27.788732,2023
"DNK","FRA",13.08341,2023
"GBR","DNK",47.359784,2023
"GRC","DNK",0.973146,2023
"DNK","HKG",2.378802,2023
"HRV","DNK",0.540637,2023
"HUN","DNK",1.621911,2023
"IDN","DNK",0.108127,2023
"IRL","DNK",37.195812,2023
"IND","DNK",7.352661,2023
"DNK","ISL",0.648765,2023
"DNK","ITA",2.05442,2023
"DNK","JPN",3.784458,2023
"LTU","DNK",0.865019,2023
"DNK","LVA",0.43251,2023
"MAR","DNK",0.108127,2023
"DNK","MLT",76.878553,2023
"MEX","DNK",1.405656,2023
"MYS","DNK",0.108127,2023
"DNK","NGA",0.324382,2023
"NLD","DNK",4.325094,2023
"DNK","NOR",5.947005,2023
"NZL","DNK",1.513783,2023
"DNK","POL",4.541349,2023
"PRT","DNK",0.43251,2023
"ROU","DNK",37.628321,2023
"RUS","DNK",0.108127,2023
"SWE","DNK",48.33293,2023
"DNK","SGP",0.108127,2023
"SVK","DNK",1.62191,2023
"THA","DNK",0.108127,2023
"TUR","DNK",4.433222,2023
NA,"DNK",0.540637,2023
"DNK","USA",56.766864,2023
"EST","ESP",1.838166,2023
"FIN","EST",0.648764,2023
"EST","FRA",6.379514,2023
"EST","GBR",9.947717,2023
"EST","GRC",0.108128,2023
"HKG","EST",3.243821,2023
"EST","HRV",0.432509,2023
"HUN","EST",0.324382,2023
"EST","IDN",0.108127,2023
"IRL","EST",94.935822,2023
"IND","EST",0.973147,2023
"EST","ISL",0.108127,2023
"EST","ITA",8.974571,2023
"LTU","EST",0.756891,2023
"LUX","EST",4.541349,2023
"EST","LVA",0.865018999999999,2023
"EST","MLT",3.892585,2023
"EST","MEX",0.756891,2023
"MYS","EST",0.108128,2023
"NLD","EST",29.08626,2023
"EST","NOR",0.324382,2023
"EST","NZL",0.108127,2023
"POL","EST",0.865019,2023
"EST","PRT",0.648765,2023
"ROU","EST",0.756891,2023
"SWE","EST",1.838165,2023
"EST","SGP",1.62191,2023
"EST","SVN",0.324382,2023
"EST","SVK",0.865019,2023
"EST","THA",0.108127,2023
"EST","TUR",8.866444,2023
"EST","USA",19.571052,2023
"EST","ZAF",0.108127,2023
"ESP","FRA",261.668213,2023
"ESP","GBR",175.166324,2023
"ESP","GRC",1.081274,2023
"ESP","HUN",1.081274,2023
"IRL","ESP",242.205288,2023
"ITA","ESP",17.300378,2023
"JPN","ESP",3.243821,2023
"ESP","KOR",1.081274,2023
"ESP","MEX",49.738586,2023
"NLD","ESP",5.406368,2023
"NOR","ESP",1.081273,2023
"POL","ESP",4.325094,2023
"ESP","PRT",37.844576,2023
"ROU","ESP",1.081274,2023
"ESP","SWE",1.081273,2023
"SGP","ESP",2.162547,2023
"TUR","ESP",1.081274,2023
"USA","ESP",127.590286,2023
"FIN","FRA",1.081274,2023
"GBR","FIN",20.544199,2023
"IRL","FIN",29.194388,2023
"FIN","ITA",2.162547,2023
"FIN","JPN",2.162547,2023
"FIN","KOR",1.081274,2023
"LTU","FIN",1.081274,2023
"FIN","LUX",1.081274,2023
"LVA","FIN",1.081274,2023
"NLD","FIN",8.650188,2023
"POL","FIN",3.24382,2023
"SWE","FIN",18.381652,2023
"FIN","SGP",1.081274,2023
"FIN","SVK",1.081274,2023
"USA","FIN",32.438209,2023
"FRA","MEX",4.325094,2023
"USA","FRA",210.848353,2023
"GBR","GRC",12.4,2023
"HKG","GBR",28.6,2023
"GBR","HUN",31.1,2023
"GBR","IDN",17.4,2023
"IRL","GBR",33.5,2023
"ISR","GBR",27.3,2023
"IND","GBR",78.3,2023
"GBR","IRN",3.7,2023
"GBR","ITA",238.6,2023
"GBR","JPN",249.9,2023
"GBR","KOR",67.2,2023
"LTU","GBR",2.5,2023
"GBR","LUX",59.7,2023
"MLT","GBR",1.2,2023
"GBR","MEX",19.9,2023
"GBR","MYS",34.8,2023
"GBR","NLD",1162.1,2023
"GBR","NOR",49.7,2023
"GBR","NZL",21.1,2023
"GBR","PHL",12.4,2023
"GBR","PAK",1.2,2023
"GBR","POL",33.6,2023
"GBR","PRT",14.9,2023
"ROU","GBR",1.2,2023
"SRB","GBR",5,2023
"RUS","GBR",5,2023
"GBR","SAU",77,2023
"GBR","SWE",109.4,2023
"GBR","SGP",195.2,2023
"GBR","SVN",5,2023
"GBR","THA",10,2023
"GBR","TUR",31.1,2023
"GBR",NA,38.5,2023
"GBR","UKR",3.7,2023
"GBR","USA",1858.2,2023
"GBR","ZAF",33.6,2023
"GRC","HKG",0.108127,2023
"GRC","HRV",0.108127,2023
"GRC","HUN",0.108127,2023
"GRC","IRL",4.649476,2023
"ITA","GRC",1.838165,2023
"JPN","GRC",0.108127,2023
"LTU","GRC",0.108127,2023
"GRC","LUX",2.703184,2023
"GRC","MLT",0.648764,2023
"NLD","GRC",6.487642,2023
"NOR","GRC",0.216255,2023
"POL","GRC",0.648764,2023
"GRC","ROU",0.540637,2023
"SWE","GRC",0.432509,2023
"USA","GRC",15.57034,2023
"GRC","ZAF",0.216255,2023
"HUN","HRV",2.162547,2023
"IRL","HRV",6.487642,2023
"MLT","HRV",2.162547,2023
"NLD","HRV",10.812736,2023
"HRV","POL",1.081274,2023
"HRV","ROU",1.081274,2023
"HRV","SGP",1.081274,2023
"HRV","USA",4.325094,2023
"HUN","IRL",0.108127,2023
"HUN","ITA",1.730038,2023
"HUN","JPN",0.216255,2023
"LVA","HUN",0.108127,2023
"HUN","MLT",0.216255,2023
"NLD","HUN",3.460076,2023
"NOR","HUN",0.43251,2023
"POL","HUN",0.648764,2023
"HUN","ROU",0.324382,2023
"SWE","HUN",7.136406,2023
"HUN","SVN",0.108127,2023
"SVK","HUN",0.216254,2023
"HUN","TUR",5.947005,2023
"USA","HUN",1.297529,2023
"IRL","JPN",2.162547,2023
"IRL","SGP",19.462925,2023
"ISL","ITA",0.324382,2023
"LTU","ISL",0.108127,2023
"LUX","ISL",5.190113,2023
"MLT","ISL",0.324382,2023
"NLD","ISL",7.677043,2023
"NOR","ISL",1.189401,2023
"POL","ISL",3.027566,2023
"SWE","ISL",0.324382,2023
"SGP","ISL",0.216255,2023
"USA","ISL",10.704608,2023
"ITA","JPN",0.43251,2023
"ITA","LTU",0.108127,2023
"LUX","ITA",0.216254999999999,2023
"LVA","ITA",0.324382,2023
"ITA","MAR",2.378802,2023
"MLT","ITA",3.67633,2023
"ITA","MEX",0.540637,2023
"ITA","NGA",0.108127,2023
"NLD","ITA",31.248807,2023
"ITA","NOR",0.43251,2023
"ITA","PHL",0.216255,2023
"ITA","POL",1.189401,2023
"PRT","ITA",1.730038,2023
"ROU","ITA",0.216255,2023
"SWE","ITA",20.436071,2023
"SGP","ITA",0.216254,2023
"ITA","SVN",0.216255,2023
"ITA","SVK",0.540637,2023
"ITA","TUR",0.648765,2023
NA,"ITA",0.216255,2023
"USA","ITA",117.96695,2023
"ZAF","ITA",3.568203,2023
"LTU","KAZ",0.04941,2023
"LUX","KAZ",0.82029,2023
"LVA","KAZ",0.29784,2023
"MNG","KAZ",0.0464,2023
"NLD","KAZ",1.33313,2023
"POL","KAZ",0.18545,2023
"SRB","KAZ",0.01108,2023
"KAZ","RUS",1.38533,2023
"TKM","KAZ",0.0167,2023
"TUR","KAZ",1.29721,2023
"UKR","KAZ",0.27316,2023
"USA","KAZ",81.2152,2023
"UZB","KAZ",0.54319,2023
"LUX","LTU",5.514495,2023
"LTU","LVA",2.378802,2023
"LTU","MLT",11.245245,2023
"LTU","NLD",5.514495,2023
"LTU","NOR",3.460076,2023
"LTU","POL",0.648764,2023
"LTU","ROU",0.216255,2023
"RUS","LTU",2.270675,2023
"LTU","SWE",20.544199,2023
"SGP","LTU",0.432509,2023
"LTU","SVK",0.216255,2023
"USA","LTU",4.757604,2023
"LVA","MLT",1.081274,2023
"NLD","LVA",1.081273,2023
"POL","LVA",1.081274,2023
"LVA","ROU",1.081274,2023
"LVA","SWE",1.081274,2023
"LVA","SGP",2.162547,2023
"TUR","LVA",1.081274,2023
"USA","LVA",1.081274,2023
"USA","MLT",1.730038,2023
"NLD","NZL",3.351948,2023
"PHL","NLD",4.10884,2023
"POL","NLD",20.327943,2023
"NLD","RUS",11.677755,2023
"NLD","SWE",140.024932,2023
"SGP","NLD",49.414203,2023
"NLD","SVN",7.568915,2023
"NLD","THA",1.62191,2023
"NLD","TUR",44.548473,2023
"NLD",NA,22.057982,2023
"USA","NLD",4.10883999999999,2023
"NLD","URY",21.30109,2023
"NLD","ZAF",117.750695,2023
"SGP","NZL",1.1,2023
"USA","NZL",17.4,2023
"POL","PRT",0.540637,2023
"POL","ROU",0.756892,2023
"POL","SWE",33.627609,2023
"POL","SGP",9.515207,2023
"POL","SVK",1.513783,2023
"POL","THA",0.216255,2023
"TUR","POL",0.216254,2023
NA,"POL",0.756892,2023
"POL","ZAF",0.216255,2023
"SGP","PRT",45.413491,2023
"USA","PRT",14.056556,2023
"ROU","SWE",4.865732,2023
"ROU","SGP",7.460788,2023
"SVN","ROU",2.811311,2023
"TUR","ROU",0.216255,2023
"ROU","USA",249.125439,2023
"SRB","SWE",1.081274,2023
"SRB","TUR",1.081274,2023
"SRB","USA",14.056557,2023
"SWE","SGP",2.270674,2023
"SWE","SVN",0.216255,2023
"SWE","SVK",0.540637,2023
"SWE","THA",0.108127,2023
"SWE","TUR",0.108128,2023
"SWE",NA,1.62191,2023
"USA","SWE",150.729541,2023
"SWE","URY",0.216255,2023
"SWE","ZAF",1.621911,2023
"SVK","SVN",1.189401,2023
"SVN","THA",0.540637,2023
"SVN","TUR",5.622623,2023
"SVN",NA,0.648764,2023
"USA","SVN",6.920151,2023
"SVN","URY",0.108127,2023
"SVN","ZAF",0.108127,2023
"USA","SVK",7.028278,2023
"SVK","ZAF",0.108127,2023
"TUR","USA",20.003562,2023
"USA","VEN",1,2023
"USA","VNM",38,2023
"USA","ZAF",59,2023
