"from","to","weight","year"
"ARE","ARM",2.121239,2022
"ARE","ARM",0.492299,2023
"AUS","ARE",0.060143,2017
"AUS","ARE",0.054446,2018
"AUS","ARE",0.054446,2018
"AUS","ARE",0.016703,2019
"AUS","ARE",0.016703,2019
"AUS","ARE",1.624862,2020
"AUS","ARE",1.624862,2020
"AUS","ARE",0.01366,2021
"AUS","ARE",0.01366,2021
"ARE","AUS",0.018534,2022
"ARE","AUS",0.018534,2022
"AUS","ARE",0.050406,2023
"AUS","ARE",0.050406,2023
"AUT","ARE",0.085401,2017
"AUT","ARE",0.085401,2017
"AUT","ARE",0.128443,2018
"AUT","ARE",0.128443,2018
"AUT","ARE",0.102648,2019
"AUT","ARE",0.102648,2019
"AUT","ARE",0.23109,2020
"AUT","ARE",0.23109,2020
"AUT","ARE",0.363617,2021
"AUT","ARE",0.363617,2021
"AUT","ARE",2.208272,2022
"AUT","ARE",2.208272,2022
"AUT","ARE",0.579974,2023
"ARE","AZE",0.058188,2018
"ARE","AZE",0.018787,2019
"ARE","AZE",0.097043,2020
"ARE","AZE",0.008355,2021
"ARE","AZE",0.012463,2022
"ARE","AZE",0.000044,2023
"ARE","BDI",0.000589,2020
"ARE","BDI",0.000038,2021
"ARE","BDI",0.004014,2022
"BEL","ARE",0.328394,2017
"BEL","ARE",0.328394,2017
"BEL","ARE",0.049219,2018
"BEL","ARE",0.049219,2018
"ARE","BEL",0.010322,2019
"ARE","BEL",0.010322,2019
"BEL","ARE",0.086741,2020
"BEL","ARE",0.086741,2020
"BEL","ARE",0.105866,2021
"BEL","ARE",0.105866,2021
"ARE","BEL",0.547814,2022
"ARE","BEL",0.547814,2022
"BEL","ARE",0.051048,2023
"BEL","ARE",0.051048,2023
"ARE","BEN",0.000528,2019
"ARE","BEN",0.011916,2020
"ARE","BEN",0.000245,2022
"ARE","BFA",0.013108,2018
"ARE","BFA",0.094906,2019
"ARE","BFA",0.041525,2021
"ARE","BFA",0.015491,2022
"ARE","BFA",0.015491,2022
"BFA","ARE",0,2023
"BFA","ARE",0,2023
"ARE","BGD",0.013502,2019
"ARE","BGD",0.013502,2019
"ARE","BGD",0.001307,2021
"ARE","BGD",0.039554,2022
"ARE","BGD",0.091013,2023
"BGR","ARE",0.004784,2017
"BGR","ARE",0.010028,2018
"BGR","ARE",0.022838,2019
"BGR","ARE",0.053433,2020
"BGR","ARE",0.053433,2020
"BGR","ARE",0.559948,2021
"BGR","ARE",0.559948,2021
"BGR","ARE",0.20369,2022
"BGR","ARE",0.20369,2022
"BGR","ARE",0.010571,2023
"BGR","ARE",0.010571,2023
"BHR","ARE",0.227987,2017
"BHR","ARE",0.227987,2017
"ARE","BHR",0.040931,2018
"ARE","BHR",0.040931,2018
"BHR","ARE",0.052984,2019
"BHR","ARE",0.052984,2019
"BHR","ARE",0.441329,2020
"BHR","ARE",0.441329,2020
"BHR","ARE",0.137288,2021
"BHR","ARE",0.137288,2021
"ARE","BHR",0.034392,2022
"ARE","BHR",0.034392,2022
"ARE","BHR",0.16072,2023
"ARE","BHR",0.16072,2023
"ARE","BHS",0.000277,2019
"ARE","BIH",0.00002,2018
"ARE","BIH",0.002676,2019
"ARE","BIH",0.000086,2021
"BIH","ARE",0.086769,2023
"BLR","ARE",0.0002,2018
"ARE","BLR",0.013975,2021
"ARE","BLR",0.014332,2023
"ARE","BOL",0.01086,2020
"BRA","ARE",0.05308,2017
"BRA","ARE",0.05308,2017
"BRA","ARE",0.000059,2018
"BRA","ARE",0.000042,2019
"ARE","BRA",0.008436,2020
"ARE","BRA",0.008436,2020
"BRA","ARE",0.000048,2021
"BRA","ARE",0.005067,2022
"ARE","BRA",0.112232,2023
"ARE","BRA",0.112232,2023
"ARE","BRB",0.000073,2022
"ARE","BRN",0.012488,2018
"ARE","BTN",0.00001,2022
"ARE","BWA",0.002476,2018
"ARE","BWA",0.016094,2019
"ARE","BWA",0.016094,2019
"ARE","BWA",0.007069,2020
"ARE","BWA",0.000975,2021
"ARE","BWA",0.049332,2022
"ARE","BWA",0.00337,2023
"ARE","CAF",0.000681,2018
"CAN","ARE",0.707082,2017
"CAN","ARE",1.031181,2018
"CAN","ARE",1.031181,2018
"CAN","ARE",0.592594,2019
"CAN","ARE",0.592594,2019
"CAN","ARE",0.376718,2020
"CAN","ARE",0.376718,2020
"CAN","ARE",0.378278,2021
"CAN","ARE",0.378278,2021
"CAN","ARE",0.381519,2022
"CAN","ARE",0.381519,2022
"CAN","ARE",0.326127,2023
"CAN","ARE",0.326127,2023
"CHE","ARE",0.381669,2017
"CHE","ARE",0.381669,2017
"CHE","ARE",0.249444,2018
"CHE","ARE",0.249444,2018
"CHE","ARE",0.512027,2019
"CHE","ARE",0.512027,2019
"CHE","ARE",0.468568,2020
"CHE","ARE",0.468568,2020
"CHE","ARE",0.429363,2021
"CHE","ARE",0.429363,2021
"CHE","ARE",0.203767,2022
"CHE","ARE",0.203767,2022
"CHE","ARE",0.27601,2023
"CHE","ARE",0.27601,2023
"ARE","CHL",0.001186,2017
"ARE","CHL",0.000171,2018
"ARE","CHL",0.000171,2018
"ARE","CHL",0.002002,2019
"ARE","CHL",0.023673,2020
"ARE","CHL",0.001731,2021
"ARE","CHL",0.001731,2021
"ARE","CHL",0.000356,2022
"CHL","ARE",0.002843,2023
"CHN","ARE",8.163234,2017
"CHN","ARE",8.163234,2017
"CHN","ARE",37.334432,2018
"CHN","ARE",37.334432,2018
"CHN","ARE",34.035647,2019
"CHN","ARE",34.035647,2019
"CHN","ARE",69.68771,2020
"CHN","ARE",69.68771,2020
"CHN","ARE",108.797254,2021
"CHN","ARE",108.797254,2021
"CHN","ARE",53.751226,2022
"CHN","ARE",53.751226,2022
"CHN","ARE",68.572994,2023
"CHN","ARE",68.572994,2023
"ARE","CIV",0.000936,2018
"ARE","CIV",0.000936,2018
"ARE","CIV",0.017178,2019
"ARE","CIV",0.000433,2020
"ARE","CIV",0.374144,2021
"ARE","CIV",0.000425,2022
"ARE","CIV",0.016,2023
"ARE","CMR",0.029336,2018
"ARE","CMR",0.093645,2019
"ARE","CMR",0.011015,2020
"ARE","CMR",0.03025,2021
"ARE","CMR",0.03025,2021
"ARE","CMR",0.039712,2022
"ARE","CMR",0.070589,2023
"ARE","COD",0.005328,2018
"ARE","COD",0.013578,2019
"ARE","COD",0.141246,2020
"ARE","COD",0.115913,2021
"ARE","COD",0.132212,2022
"ARE","COD",0.197861,2023
"ARE","COG",0.004771,2018
"ARE","COG",0.012928,2019
"ARE","COG",0.008742,2022
"ARE","COG",0.050953,2023
"COL","ARE",0.013681,2017
"COL","ARE",0.003407,2018
"ARE","COL",0.01025,2019
"COL","ARE",0.004739,2020
"ARE","COL",0.002169,2021
"ARE","COL",0.003653,2022
"ARE","COL",0.003653,2022
"ARE","COL",0.527036,2023
"ARE","COM",0.00098,2018
"ARE","COM",0.00352,2020
"ARE","COM",0.000561,2021
"ARE","COM",0.006236,2023
"CRI","ARE",0.652726,2018
"CRI","ARE",0.652726,2018
"CRI","ARE",0.287986,2019
"CRI","ARE",0.557075,2020
"CRI","ARE",0.404494,2021
"CRI","ARE",0.404494,2021
"CRI","ARE",0.899579,2022
"CRI","ARE",0.899579,2022
"CRI","ARE",1.254781,2023
"CRI","ARE",1.254781,2023
"ARE","CUB",0.00211,2021
"ARE","CYP",0.004379,2018
"ARE","CYP",0.001267,2019
"ARE","CYP",0.007761,2020
"ARE","CYP",0.02588,2021
"ARE","CYP",0.002344,2022
"ARE","CYP",0.002344,2022
"CYP","ARE",0.009434,2023
"CZE","ARE",1.253556,2017
"CZE","ARE",1.253556,2017
"CZE","ARE",0.862701,2018
"CZE","ARE",0.862701,2018
"CZE","ARE",1.860704,2019
"CZE","ARE",1.860704,2019
"CZE","ARE",4.796577,2020
"CZE","ARE",4.796577,2020
"CZE","ARE",6.940855,2021
"CZE","ARE",6.940855,2021
"CZE","ARE",8.227374,2022
"CZE","ARE",8.227374,2022
"CZE","ARE",8.029449,2023
"CZE","ARE",8.029449,2023
"DEU","ARE",4.385982,2017
"DEU","ARE",4.385982,2017
"DEU","ARE",1.786167,2018
"DEU","ARE",1.786167,2018
"DEU","ARE",3.365919,2019
"DEU","ARE",3.365919,2019
"DEU","ARE",2.132847,2020
"DEU","ARE",2.132847,2020
"DEU","ARE",3.230651,2021
"DEU","ARE",3.230651,2021
"ARE","DEU",0.330241,2022
"ARE","DEU",0.330241,2022
"ARE","DEU",0.334066,2023
"ARE","DEU",0.334066,2023
"ARE","DJI",0.010077,2018
"ARE","DJI",0.081936,2019
"ARE","DJI",0.154768,2020
"ARE","DJI",2.686284,2021
"ARE","DJI",0.049333,2022
"ARE","DJI",0.139855,2023
"DNK","ARE",0.014229,2017
"DNK","ARE",0.014229,2017
"DNK","ARE",0.034028,2018
"DNK","ARE",0.034028,2018
"ARE","DNK",0.07088,2019
"ARE","DNK",0.07088,2019
"DNK","ARE",0.167866,2020
"DNK","ARE",0.167866,2020
"DNK","ARE",0.074114,2021
"DNK","ARE",0.074114,2021
"DNK","ARE",0.00349,2022
"DNK","ARE",0.00349,2022
"DNK","ARE",0.055276,2023
"DNK","ARE",0.055276,2023
"ARE","DOM",0.011402,2019
"ARE","DZA",0.001345,2017
"ARE","DZA",3.227353,2018
"ARE","DZA",5.849319,2019
"ARE","DZA",1.973149,2020
"ARE","DZA",1.880803,2021
"ARE","DZA",0.953433,2022
"ARE","DZA",1.780622,2023
"ARE","ECU",0.003867,2019
"ARE","ECU",0.001472,2021
"ARE","ECU",0.003176,2022
"ARE","ECU",0.002289,2023
"ARE","ECU",0.002289,2023
"ARE","EGY",15.395789,2018
"ARE","EGY",14.818816,2019
"ARE","EGY",14.818816,2019
"ARE","EGY",10.123524,2020
"ARE","EGY",13.94283,2021
"ARE","EGY",12.163214,2022
"ARE","EGY",12.163214,2022
"ARE","EGY",7.55935,2023
"ARE","EGY",7.55935,2023
"ARE","ERI",0.036356,2018
"ARE","ERI",0.007312,2019
"ARE","ERI",0.037891,2020
"ARE","ERI",0.003063,2021
"ARE","ERI",0.111392,2022
"ARE","ERI",0.501541,2023
"ESP","ARE",0.056701,2017
"ESP","ARE",0.056701,2017
"ESP","ARE",0.08832,2018
"ESP","ARE",0.08832,2018
"ESP","ARE",0.121035,2019
"ESP","ARE",0.121035,2019
"ESP","ARE",0.123518,2020
"ESP","ARE",0.123518,2020
"ESP","ARE",0.051257,2021
"ESP","ARE",0.051257,2021
"ESP","ARE",0.120666,2022
"ESP","ARE",0.120666,2022
"ESP","ARE",0.091035,2023
"ESP","ARE",0.091035,2023
"EST","ARE",0.007017,2018
"EST","ARE",0.008041,2019
"EST","ARE",0.002142,2020
"EST","ARE",0.002142,2020
"EST","ARE",0.022869,2021
"ARE","EST",0.016192,2022
"ARE","EST",0.016192,2022
"ARE","EST",0.103529,2023
"ARE","EST",0.103529,2023
"ARE","ETH",0.23078,2018
"ARE","ETH",1.581549,2019
"ARE","ETH",0.72726,2020
"ARE","ETH",0.020968,2021
"ARE","ETH",0.343096,2022
"ARE","ETH",0.013823,2023
"FIN","ARE",0.0055,2017
"FIN","ARE",0.020041,2018
"FIN","ARE",0.021147,2019
"FIN","ARE",0.021147,2019
"ARE","FIN",0.000728,2020
"ARE","FIN",0.000728,2020
"FIN","ARE",0.012465,2021
"FIN","ARE",0.012465,2021
"FIN","ARE",0.011925,2022
"FIN","ARE",0.011925,2022
"FIN","ARE",0.061499,2023
"FIN","ARE",0.061499,2023
"ARE","FJI",0.001299,2023
"FRA","ARE",5.765463,2017
"FRA","ARE",5.765463,2017
"FRA","ARE",4.615595,2018
"FRA","ARE",4.615595,2018
"FRA","ARE",7.147477,2019
"FRA","ARE",7.147477,2019
"FRA","ARE",2.705083,2020
"FRA","ARE",2.705083,2020
"FRA","ARE",2.537004,2021
"FRA","ARE",2.537004,2021
"FRA","ARE",1.950434,2022
"FRA","ARE",1.950434,2022
"FRA","ARE",1.749685,2023
"FRA","ARE",1.749685,2023
"ARE","GAB",0.003105,2018
"ARE","GAB",0.020477,2019
"ARE","GAB",0.006532,2020
"ARE","GAB",0.001389,2021
"ARE","GAB",0.011754,2022
"ARE","GAB",0.011683,2023
"GBR","ARE",1.853716,2017
"GBR","ARE",1.853716,2017
"GBR","ARE",2.342879,2018
"GBR","ARE",2.342879,2018
"GBR","ARE",0.614465,2019
"GBR","ARE",0.614465,2019
"GBR","ARE",2.768492,2020
"GBR","ARE",2.768492,2020
"GBR","ARE",2.319414,2021
"GBR","ARE",2.319414,2021
"GBR","ARE",1.181444,2022
"GBR","ARE",1.181444,2022
"GBR","ARE",3.128142,2023
"GBR","ARE",3.128142,2023
"ARE","GEO",0.03723,2017
"ARE","GEO",0.082069,2018
"ARE","GEO",0.082069,2018
"ARE","GEO",0.052443,2019
"ARE","GEO",0.052443,2019
"GEO","ARE",0.003547,2020
"GEO","ARE",0.003547,2020
"GEO","ARE",0.001825,2021
"ARE","GEO",0.002344,2022
"ARE","GEO",0.002344,2022
"ARE","GEO",0.015612,2023
"ARE","GHA",0.157489,2018
"ARE","GHA",0.033248,2019
"ARE","GHA",4.59609,2020
"ARE","GHA",0.269601,2021
"ARE","GHA",0.129729,2022
"ARE","GHA",0.129729,2022
"ARE","GHA",0.154743,2023
"ARE","GHA",0.154743,2023
"ARE","GIN",0.008905,2018
"ARE","GIN",0.045727,2019
"ARE","GIN",0.047099,2020
"ARE","GIN",0.025838,2021
"ARE","GIN",0.001361,2022
"ARE","GIN",0.05397,2023
"ARE","GMB",0.001024,2021
"ARE","GMB",0.000132,2023
"ARE","GNB",0.003187,2018
"ARE","GNQ",0.000369,2021
"ARE","GNQ",0.000001,2022
"GRC","ARE",0.000814,2018
"GRC","ARE",0.000814,2018
"GRC","ARE",0.001774,2019
"GRC","ARE",0.000511000000000001,2020
"GRC","ARE",0.000511000000000001,2020
"GRC","ARE",0.068501,2021
"GRC","ARE",0.068501,2021
"GRC","ARE",0.094064,2022
"GRC","ARE",0.094064,2022
"GRC","ARE",0.028414,2023
"GRC","ARE",0.028414,2023
"ARE","GTM",0.000023,2020
"ARE","GUM",0.00543,2018
"ARE","GUY",0.00003,2022
"ARE","HKG",30.474672,2017
"ARE","HKG",30.474672,2017
"ARE","HKG",50.61447,2018
"ARE","HKG",50.61447,2018
"ARE","HKG",30.821155,2019
"ARE","HKG",30.821155,2019
"ARE","HKG",49.813101,2020
"ARE","HKG",49.813101,2020
"ARE","HKG",38.164937,2021
"ARE","HKG",38.164937,2021
"ARE","HKG",13.074446,2022
"ARE","HKG",13.074446,2022
"ARE","HKG",48.716332,2023
"ARE","HKG",48.716332,2023
"ARE","HND",0.00012,2020
"ARE","HRV",0.000039,2017
"HRV","ARE",0.020604,2018
"HRV","ARE",0.020604,2018
"HRV","ARE",0.000106,2019
"HRV","ARE",0.004361,2020
"HRV","ARE",0.004361,2020
"HRV","ARE",0.001819,2021
"HRV","ARE",0.001819,2021
"HRV","ARE",0.005698,2022
"HRV","ARE",0.005698,2022
"HRV","ARE",0.020637,2023
"HUN","ARE",0.004859,2017
"HUN","ARE",0.004859,2017
"HUN","ARE",0.035145,2018
"HUN","ARE",0.035145,2018
"ARE","HUN",0.025656,2019
"ARE","HUN",0.025656,2019
"HUN","ARE",0.037317,2020
"HUN","ARE",0.037317,2020
"ARE","HUN",0.001771,2021
"ARE","HUN",0.001771,2021
"ARE","HUN",0.061278,2022
"ARE","HUN",0.061278,2022
"ARE","HUN",0.055272,2023
"ARE","HUN",0.055272,2023
"IDN","ARE",0.001636,2017
"IDN","ARE",0.005711,2018
"IDN","ARE",0.005711,2018
"IDN","ARE",0.014447,2019
"IDN","ARE",0.014447,2019
"IDN","ARE",0.001546,2020
"IDN","ARE",0.001546,2020
"IDN","ARE",0.001984,2021
"IDN","ARE",0.001984,2021
"IDN","ARE",0.001952,2022
"IDN","ARE",0.001952,2022
"ARE","IDN",0.221573,2023
"ARE","IDN",0.221573,2023
"ARE","IND",0.042247,2017
"ARE","IND",0.042247,2017
"ARE","IND",0.096009,2018
"ARE","IND",0.096009,2018
"IND","ARE",3.526273,2019
"IND","ARE",3.526273,2019
"IND","ARE",3.771937,2020
"IND","ARE",3.771937,2020
"ARE","IND",23.908078,2021
"ARE","IND",23.908078,2021
"ARE","IND",14.139383,2022
"ARE","IND",14.139383,2022
"ARE","IND",0.385354,2023
"ARE","IND",0.385354,2023
"IRL","ARE",0.058599,2017
"IRL","ARE",0.058599,2017
"IRL","ARE",0.187308,2018
"IRL","ARE",1.297911,2019
"IRL","ARE",1.297911,2019
"IRL","ARE",0.02503,2020
"IRL","ARE",0.02503,2020
"IRL","ARE",0.13221,2021
"IRL","ARE",0.13221,2021
"ARE","IRL",0.035438,2022
"ARE","IRL",0.035438,2022
"IRL","ARE",0.020752,2023
"IRL","ARE",0.020752,2023
"ARE","IRN",7.880097,2017
"ARE","IRN",20.907126,2018
"ARE","IRN",20.907126,2018
"ARE","IRN",21.032967,2019
"ARE","IRN",13.013875,2020
"ARE","IRN",22.809593,2021
"ARE","IRN",22.809593,2021
"ARE","IRN",22.591745,2022
"ARE","IRN",35.9457,2023
"ARE","IRQ",3.446169,2018
"ARE","IRQ",2.901005,2019
"ARE","IRQ",9.306833,2020
"ARE","IRQ",11.216641,2021
"ARE","IRQ",15.317571,2022
"ARE","IRQ",8.492158,2023
"ISL","ARE",0.000122,2018
"ISL","ARE",0.002403,2019
"ARE","ISR",0.022483,2020
"ARE","ISR",0.001841,2021
"ARE","ISR",0.001841,2021
"ARE","ISR",0.052679,2022
"ARE","ISR",0.052679,2022
"ISR","ARE",0.835093,2023
"ISR","ARE",0.835093,2023
"ITA","ARE",0.232506,2017
"ITA","ARE",0.232506,2017
"ITA","ARE",0.791512,2018
"ITA","ARE",0.791512,2018
"ITA","ARE",0.65743,2019
"ITA","ARE",0.65743,2019
"ITA","ARE",1.225741,2020
"ITA","ARE",1.225741,2020
"ITA","ARE",1.090582,2021
"ITA","ARE",1.090582,2021
"ITA","ARE",1.714452,2022
"ITA","ARE",1.714452,2022
"ITA","ARE",1.531061,2023
"ITA","ARE",1.531061,2023
"ARE","JAM",0.040721,2018
"ARE","JAM",0.000606,2022
"ARE","JAM",0.001914,2023
"ARE","JOR",1.929184,2018
"ARE","JOR",1.751378,2019
"ARE","JOR",4.242428,2020
"ARE","JOR",1.622428,2021
"ARE","JOR",0.881735,2022
"ARE","JOR",0.895266,2023
"ARE","JOR",0.895266,2023
"JPN","ARE",0.51178,2018
"JPN","ARE",0.51178,2018
"JPN","ARE",0.375171,2019
"JPN","ARE",0.375171,2019
"JPN","ARE",0.084697,2020
"JPN","ARE",0.084697,2020
"JPN","ARE",0.36475,2021
"JPN","ARE",0.36475,2021
"ARE","JPN",0.245437,2022
"ARE","JPN",0.245437,2022
"JPN","ARE",0.31762,2023
"JPN","ARE",0.31762,2023
"ARE","KAZ",0.000006,2017
"ARE","KAZ",0.001062,2018
"ARE","KAZ",0.020384,2019
"ARE","KAZ",0.258075,2020
"ARE","KAZ",0.651887,2021
"ARE","KAZ",1.984644,2022
"ARE","KAZ",0.755847,2023
"ARE","KEN",0.062796,2018
"ARE","KEN",0.01812,2019
"ARE","KEN",0.017737,2020
"ARE","KEN",0.024713,2021
"ARE","KEN",0.028352,2022
"ARE","KEN",0.028352,2022
"ARE","KEN",0.035601,2023
"ARE","KEN",0.035601,2023
"KGZ","ARE",0.000432,2017
"ARE","KGZ",1.796849,2018
"ARE","KGZ",1.796849,2018
"ARE","KGZ",0.637078,2019
"ARE","KGZ",0.637078,2019
"ARE","KGZ",0.294722,2020
"ARE","KGZ",0.100578,2021
"ARE","KGZ",0.532864,2022
"ARE","KGZ",0.532864,2022
"ARE","KGZ",2.394008,2023
"ARE","KGZ",2.394008,2023
"KOR","ARE",1.005941,2017
"KOR","ARE",1.005941,2017
"KOR","ARE",0.303747,2018
"KOR","ARE",0.303747,2018
"KOR","ARE",1.588559,2019
"KOR","ARE",1.588559,2019
"KOR","ARE",0.799019,2020
"KOR","ARE",0.799019,2020
"KOR","ARE",2.876671,2021
"KOR","ARE",2.876671,2021
"KOR","ARE",0.610454,2022
"KOR","ARE",0.610454,2022
"KOR","ARE",11.055028,2023
"KOR","ARE",11.055028,2023
"KWT","ARE",0.015786,2017
"KWT","ARE",0.015786,2017
"ARE","KWT",0.075311,2018
"ARE","KWT",0.075311,2018
"ARE","KWT",2.423325,2019
"ARE","KWT",4.549804,2020
"ARE","KWT",4.549804,2020
"ARE","KWT",0.112863,2021
"ARE","KWT",2.806392,2022
"ARE","KWT",2.806392,2022
"ARE","KWT",3.005598,2023
"ARE","KWT",3.005598,2023
"LBN","ARE",0.001029,2017
"ARE","LBN",1.851831,2018
"ARE","LBN",1.851831,2018
"ARE","LBN",1.273522,2019
"ARE","LBN",1.273522,2019
"ARE","LBN",1.043007,2020
"ARE","LBN",1.043007,2020
"ARE","LBN",1.44896,2021
"ARE","LBN",1.44896,2021
"ARE","LBN",0.669547,2022
"ARE","LBN",0.669547,2022
"ARE","LBN",0.226429,2023
"ARE","LBN",0.226429,2023
"ARE","LBR",0.000032,2017
"ARE","LBR",0.002936,2018
"ARE","LBR",0.004434,2019
"ARE","LBR",0.020304,2020
"ARE","LBR",0.224768,2021
"ARE","LBR",0.001245,2022
"ARE","LBR",0.001245,2022
"ARE","LBY",0.155279,2018
"ARE","LBY",0.509476,2019
"ARE","LBY",0.605936,2020
"ARE","LBY",0.602093,2021
"ARE","LBY",0.085763,2022
"ARE","LBY",0.34711,2023
"ARE","LKA",0.000794,2017
"ARE","LKA",0.00811,2018
"ARE","LKA",0.00811,2018
"ARE","LKA",0.000642,2019
"ARE","LKA",0.000642,2019
"ARE","LKA",0.021138,2020
"ARE","LKA",0.021138,2020
"LKA","ARE",0.004997,2021
"LKA","ARE",0.004997,2021
"ARE","LKA",0.008594,2022
"ARE","LKA",0.008594,2022
"ARE","LKA",0.001904,2023
"ARE","LKA",0.001904,2023
"ARE","LTU",0.000137,2017
"LTU","ARE",0.005183,2018
"LTU","ARE",0.000015,2019
"LTU","ARE",0.001017,2020
"LTU","ARE",0.041673,2021
"LTU","ARE",0.041673,2021
"LTU","ARE",0.101851,2022
"LTU","ARE",0.101851,2022
"LTU","ARE",0.207935,2023
"LUX","ARE",0.002312,2018
"LUX","ARE",0.010657,2019
"LUX","ARE",0.001908,2020
"LUX","ARE",0.010815,2021
"LUX","ARE",0.021202,2022
"LUX","ARE",0.001429,2023
"LUX","ARE",0.001429,2023
"ARE","LVA",0.025307,2018
"ARE","LVA",0.025307,2018
"ARE","LVA",0.032126,2019
"ARE","LVA",0.032126,2019
"ARE","LVA",0.029262,2020
"ARE","LVA",0.026061,2021
"ARE","LVA",0.026061,2021
"LVA","ARE",0.234324,2022
"LVA","ARE",0.234324,2022
"LVA","ARE",0.303136,2023
"LVA","ARE",0.303136,2023
"MAR","ARE",0.04306,2018
"MAR","ARE",0.04306,2018
"ARE","MAR",0.422447,2019
"ARE","MAR",0.422447,2019
"ARE","MAR",0.012443,2020
"ARE","MAR",0.012443,2020
"ARE","MAR",0.013637,2021
"ARE","MAR",0.013637,2021
"ARE","MAR",0.080268,2022
"ARE","MAR",0.080268,2022
"MAR","ARE",0.000364,2023
"MAR","ARE",0.000364,2023
"ARE","MDA",0.016332,2022
"ARE","MDG",0.000446,2017
"ARE","MDG",0.000446,2017
"ARE","MDG",0.004625,2018
"ARE","MDG",0.005452,2019
"ARE","MDG",0.002276,2020
"ARE","MDG",0.00179,2021
"ARE","MDG",0.007256,2022
"ARE","MDG",0.004042,2023
"ARE","MDV",0.002317,2017
"ARE","MDV",0.01772,2018
"ARE","MDV",0.01772,2018
"ARE","MDV",0.024836,2019
"ARE","MDV",0.385488,2020
"ARE","MDV",0.021177,2021
"ARE","MDV",1.511958,2022
"ARE","MDV",0.011701,2023
"MEX","ARE",0.522891,2018
"MEX","ARE",0.522891,2018
"MEX","ARE",0.623099,2019
"MEX","ARE",0.623099,2019
"MEX","ARE",1.68044,2020
"MEX","ARE",1.68044,2020
"MEX","ARE",1.049097,2021
"MEX","ARE",1.049097,2021
"ARE","MEX",0.328743,2022
"ARE","MEX",0.328743,2022
"MEX","ARE",0.071836,2023
"MEX","ARE",0.071836,2023
"ARE","MLI",0.006596,2018
"ARE","MLI",0.027353,2019
"ARE","MLI",0.002745,2020
"ARE","MLI",0.006594,2021
"ARE","MLI",0.004477,2022
"ARE","MLI",0.004477,2022
"ARE","MLI",0.006117,2023
"ARE","MLT",11.166032,2017
"ARE","MLT",11.166032,2017
"MLT","ARE",0.008579,2018
"MLT","ARE",0.008579,2018
"ARE","MLT",0.003134,2019
"ARE","MLT",0.002301,2020
"ARE","MLT",0.002301,2020
"ARE","MLT",0.000153,2021
"MLT","ARE",0.000182,2022
"MLT","ARE",0.000182,2022
"MLT","ARE",0.00509,2023
"MMR","ARE",0.000421,2020
"MNE","ARE",0.00372,2018
"MNE","ARE",0.000241,2021
"ARE","MOZ",0.004311,2018
"ARE","MOZ",2.414571,2019
"ARE","MOZ",3.474748,2020
"ARE","MOZ",0.26053,2021
"ARE","MOZ",0.005538,2022
"ARE","MOZ",0.004439,2023
"ARE","MRT",0.007246,2018
"ARE","MRT",0.026089,2020
"ARE","MRT",0.394085,2021
"ARE","MRT",0.119067,2022
"ARE","MRT",0.21505,2023
"ARE","MUS",0.031978,2018
"ARE","MUS",0.019467,2019
"ARE","MUS",0.01173,2020
"ARE","MUS",0.000288,2021
"ARE","MUS",0.05171,2022
"ARE","MUS",0.07349,2023
"MWI","ARE",0.001736,2018
"MWI","ARE",0.001736,2018
"ARE","MWI",0.016389,2019
"ARE","MWI",0.000564,2020
"ARE","MWI",0.000543,2021
"ARE","MWI",0.001051,2022
"ARE","MWI",0.005376,2023
"MYS","ARE",0.317398,2017
"MYS","ARE",0.317398,2017
"MYS","ARE",79.458144,2018
"MYS","ARE",79.458144,2018
"MYS","ARE",66.940195,2019
"MYS","ARE",66.940195,2019
"MYS","ARE",28.065076,2020
"MYS","ARE",28.065076,2020
"MYS","ARE",16.238805,2021
"MYS","ARE",16.238805,2021
"MYS","ARE",15.374934,2022
"MYS","ARE",15.374934,2022
"MYS","ARE",14.898809,2023
"MYS","ARE",14.898809,2023
"ARE","NAM",0.001231,2018
"ARE","NAM",0.013837,2019
"ARE","NAM",0.005028,2020
"ARE","NAM",0.000105,2021
"ARE","NER",0.016861,2018
"ARE","NER",0.001238,2021
"NER","ARE",0.002053,2022
"ARE","NER",0.03476,2023
"ARE","NGA",0.420373,2018
"ARE","NGA",0.384518,2019
"ARE","NGA",0.552322,2020
"ARE","NGA",0.552322,2020
"ARE","NGA",0.333019,2021
"ARE","NGA",0.333019,2021
"ARE","NGA",0.256992,2022
"ARE","NGA",0.241386,2023
"NLD","ARE",155.780659,2017
"NLD","ARE",155.780659,2017
"NLD","ARE",7.70586599999999,2018
"NLD","ARE",7.70586599999999,2018
"NLD","ARE",16.423117,2019
"NLD","ARE",16.423117,2019
"NLD","ARE",23.754189,2020
"NLD","ARE",23.754189,2020
"NLD","ARE",18.275035,2021
"NLD","ARE",18.275035,2021
"NLD","ARE",9.729625,2022
"NLD","ARE",9.729625,2022
"NLD","ARE",20.706347,2023
"NLD","ARE",20.706347,2023
"NOR","ARE",0.051634,2017
"NOR","ARE",0.051634,2017
"NOR","ARE",0.073688,2018
"NOR","ARE",0.158071,2019
"NOR","ARE",0.158071,2019
"NOR","ARE",0.10921,2020
"NOR","ARE",0.10921,2020
"NOR","ARE",0.058452,2021
"NOR","ARE",0.058452,2021
"ARE","NOR",0.035611,2022
"ARE","NOR",0.035611,2022
"NOR","ARE",0.166161,2023
"NOR","ARE",0.166161,2023
"ARE","NPL",0.023199,2020
